word,frequency,year,term,source_pdf,total_tokens,relative_freq
natural,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
nestling,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
northward,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
noticed,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
object,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
observed,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
occur,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
offer,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
old,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
orange,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
ordinary,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
outdoor,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
overwhelmed,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
paradox,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
park,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
participate,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
peculiarity,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
persian,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
phenomenon,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
philosophy,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
piaget,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
preferred,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
prejudice,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
presented,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
preserved,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
pretty,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
promontory,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
protagonist,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
pursuit,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
ranged,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
rather,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
reached,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
ready,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
red,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
refers,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
regular,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
relevant,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
remarkable,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
repeated,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
rephrased,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
rest,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
result,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
rising,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
